Int1	Int2	Correlation	Sign	Edge_Width(abs(correlation)*10)	Pvalue
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Rahnella sp. Y9602	0.814908709648	+	8.14908709648	6.00155239462e-187
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Rahnella aquatilis CIP 78.65 = ATCC 33071	0.826889535493	+	8.26889535493	3.56399772556e-197
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Dickeya zeae Ech1591	0.848322152196	+	8.48322152196	1.3486800399e-217
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Dickeya dadantii Ech703	0.865078035562	+	8.65078035562	6.64630780836e-236
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Micrococcus luteus SK58	0.800238665361	+	8.00238665361	2.14000117369e-175
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Sodalis glossinidius str. 'morsitans'	0.821650975238	+	8.21650975238	1.31160798128e-192
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Xenorhabdus bovienii SS-2004	0.837690350414	+	8.37690350414	4.29474683868e-207
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	gamma proteobacterium NOR5-3	0.834055568145	+	8.34055568145	1.12365742482e-203
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Pantoea sp. At-9b	0.810383158965	+	8.10383158965	2.81360074744e-183
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Proteus penneri ATCC 35198	0.816800639479	+	8.16800639479	1.63508215294e-188
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Grimontia hollisae CIP 101886	0.858871644779	+	8.58871644779	7.55899946386e-229
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Vibrio anguillarum 775	0.803339586671	+	8.03339586671	9.34094215487e-178
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Plautia stali symbiont	0.82029121491	+	8.2029121491	1.89883236625e-191
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)	0.861413026924	+	8.61413026924	1.07339851491e-231
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Dickeya dadantii Ech586	0.810267455698	+	8.10267455698	3.48192309037e-183
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Baumannia cicadellinicola str. Hc (Homalodisca coagulata)	0.846029010191	+	8.46029010191	2.89963369595e-215
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Pantoea sp. aB	0.841846957462	+	8.41846957462	4.16311526149e-211
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Photorhabdus asymbiotica	0.859812663453	+	8.59812663453	6.76968177668e-230
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Pectobacterium carotovorum subsp. carotovorum PC1	0.835136397304	+	8.35136397304	1.10427748081e-204
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	Pectobacterium atrosepticum SCRI1043	0.817439798084	+	8.17439798084	4.79531998129e-189
Streptococcus suis D12	Dyadobacter fermentans DSM 18053	-0.301802866275	-	3.01802866275	6.23355267565e-18
Streptococcus suis D12	Alistipes sp. HGB5	-0.315277791414	-	3.15277791414	1.65808788205e-19
Akkermansia muciniphila ATCC BAA-835	Fusobacterium varium ATCC 27725	-0.314309112302	-	3.14309112302	2.16555710785e-19
Akkermansia muciniphila ATCC BAA-835	Actinobacillus minor 202	-0.306999002669	-	3.06999002669	1.57394287876e-18
Akkermansia muciniphila ATCC BAA-835	Staphylococcus haemolyticus JCSC1435	-0.362895447372	-	3.62895447372	9.43955385782e-26
Enterobacter aerogenes KCTC 2190	Enterobacter cancerogenus ATCC 35316	0.910693284709	+	9.10693284709	1.01287000797e-301
Enterobacter aerogenes KCTC 2190	Enterobacter sp. 638	0.908011917673	+	9.08011917673	6.0183396157e-297
Enterobacter aerogenes KCTC 2190	Serratia proteamaculans 568	0.85693701336	+	8.5693701336	1.02127676942e-226
Enterobacter aerogenes KCTC 2190	Pseudoflavonifractor capillosus ATCC 29799	-0.318348767746	-	3.18348767746	7.06560159674e-20
Enterobacter aerogenes KCTC 2190	Edwardsiella ictaluri 93-146	0.895259061011	+	8.95259061011	4.363498101e-276
Enterobacter aerogenes KCTC 2190	Klebsiella oxytoca KCTC 1686	0.93187811706	+	9.3187811706	0.0
Enterobacter aerogenes KCTC 2190	Citrobacter youngae ATCC 29220	0.899436397615	+	8.99436397615	1.30986796714e-282
Enterobacter aerogenes KCTC 2190	Enterobacter cloacae EcWSU1	0.870465330768	+	8.70465330768	2.55118059292e-242
Enterobacter aerogenes KCTC 2190	Citrobacter sp. 30_2	0.883414170088	+	8.83414170088	5.37227101208e-259
Enterobacter aerogenes KCTC 2190	Erwinia billingiae Eb661	0.888591061777	+	8.88591061777	3.15871307517e-266
Enterobacter aerogenes KCTC 2190	Pantoea ananatis LMG 5342	0.883163484092	+	8.83163484092	1.17906712184e-258
Enterobacter aerogenes KCTC 2190	Candidatus Moranella endobia PCIT	0.852349523434	+	8.52349523434	8.67891651245e-222
Enterobacter aerogenes KCTC 2190	Citrobacter koseri ATCC BAA-895	0.878486234133	+	8.78486234133	1.99948623179e-252
Enterobacter aerogenes KCTC 2190	Pantoea vagans C9-1	0.874052428329	+	8.74052428329	9.39600680425e-247
Enterobacter aerogenes KCTC 2190	[Eubacterium] cylindroides T2-87	-0.334048204724	-	3.34048204724	7.71282328579e-22
Enterobacter aerogenes KCTC 2190	Dyadobacter fermentans DSM 18053	-0.304992735841	-	3.04992735841	2.68663539091e-18
Enterobacter aerogenes KCTC 2190	Providencia stuartii ATCC 25827	0.873607503807	+	8.73607503807	3.39023048299e-246
Enterobacter aerogenes KCTC 2190	Propionibacterium acnes HL044PA1	-0.3062929282	-	3.062929282	1.90072890089e-18
Enterobacter aerogenes KCTC 2190	Enterobacter lignolyticus SCF1	0.941153411091	+	9.41153411091	0.0
Enterobacter aerogenes KCTC 2190	Salmonella bongori NCTC 12419	0.909310726132	+	9.09310726132	3.05924621857e-299
Enterobacter aerogenes KCTC 2190	Enterobacter cloacae subsp. cloacae ATCC 13047	0.911105031702	+	9.11105031702	1.81613576904e-302
Enterobacter aerogenes KCTC 2190	Serratia sp. AS12	0.802482315562	+	8.02482315562	4.23682811074e-177
Enterobacter aerogenes KCTC 2190	Serratia odorifera DSM 4582	0.897897672007	+	8.97897672007	3.57012927888e-280
Enterobacter aerogenes KCTC 2190	Lawsonia intracellularis PHE/MN1-00	-0.331108017529	-	3.31108017529	1.83403544203e-21
Enterobacter aerogenes KCTC 2190	Klebsiella pneumoniae 342	0.926440022448	+	9.26440022448	0.0
Enterobacter aerogenes KCTC 2190	Erwinia tasmaniensis Et1/99	0.884958897305	+	8.84958897305	4.06532996835e-261
Enterobacter aerogenes KCTC 2190	Citrobacter rodentium ICC168	0.888208500449	+	8.88208500449	1.11171876373e-265
Enterobacter aerogenes KCTC 2190	Clostridium leptum DSM 753	-0.35295294583	-	3.5295294583	2.34128915646e-24
Enterobacter aerogenes KCTC 2190	Erwinia amylovora ATCC 49946	0.889267651151	+	8.89267651151	3.3736074483e-267
Enterobacter aerogenes KCTC 2190	Xenorhabdus nematophila ATCC 19061	0.832129390756	+	8.32129390756	6.7349068468e-202
Enterobacter aerogenes KCTC 2190	Dickeya dadantii 3937	0.820933067895	+	8.20933067895	5.39304533221e-192
Enterobacter aerogenes KCTC 2190	Rahnella sp. Y9602	0.850677790188	+	8.50677790188	4.93529388631e-220
Enterobacter aerogenes KCTC 2190	Salmonella enterica subsp. enterica serovar Dublin str. SD3246	0.885436209503	+	8.85436209503	8.86213476352e-262
Enterobacter aerogenes KCTC 2190	Enterobacter asburiae LF7a	0.903028145833	+	9.03028145833	1.88530698168e-288
Enterobacter aerogenes KCTC 2190	Rahnella aquatilis CIP 78.65 = ATCC 33071	0.882077539381	+	8.82077539381	3.47829126224e-257
Enterobacter aerogenes KCTC 2190	Dickeya zeae Ech1591	0.874095112838	+	8.74095112838	8.30554003722e-247
Enterobacter aerogenes KCTC 2190	Lactococcus lactis subsp. cremoris SK11	-0.338871545772	-	3.38871545772	1.8247138905e-22
Enterobacter aerogenes KCTC 2190	Enterobacter cloacae subsp. cloacae NCTC 9394	0.850196111292	+	8.50196111292	1.56658391623e-219
Enterobacter aerogenes KCTC 2190	Eubacterium rectale M104/1	-0.327507032139	-	3.27507032139	5.23133529847e-21
Enterobacter aerogenes KCTC 2190	Dickeya dadantii Ech703	0.83766175584	+	8.3766175584	4.57249752078e-207
Enterobacter aerogenes KCTC 2190	Sodalis glossinidius str. 'morsitans'	0.856500210684	+	8.56500210684	3.06103640188e-226
Enterobacter aerogenes KCTC 2190	Xenorhabdus bovienii SS-2004	0.867556433892	+	8.67556433892	8.0550367348e-239
Enterobacter aerogenes KCTC 2190	Rheinheimera sp. A13L	0.809771237737	+	8.09771237737	8.67055830508e-183
Enterobacter aerogenes KCTC 2190	Pantoea sp. At-9b	0.916141699187	+	9.16141699187	6.65916827432e-312
Enterobacter aerogenes KCTC 2190	Proteus penneri ATCC 35198	0.815893608161	+	8.15893608161	9.2460352958e-188
Enterobacter aerogenes KCTC 2190	Grimontia hollisae CIP 101886	0.805251233321	+	8.05251233321	3.1213643322e-179
Enterobacter aerogenes KCTC 2190	Propionibacterium acnes HL099PA1	-0.355175922031	-	3.55175922031	1.15330523869e-24
Enterobacter aerogenes KCTC 2190	Plautia stali symbiont	0.842435482004	+	8.42435482004	1.10095230195e-211
Enterobacter aerogenes KCTC 2190	Dickeya dadantii Ech586	0.890749835396	+	8.90749835396	2.38649281639e-269
Enterobacter aerogenes KCTC 2190	Eubacterium siraeum 70/3	-0.305550901036	-	3.05550901036	2.31623776604e-18
Enterobacter aerogenes KCTC 2190	Pantoea sp. aB	0.874200709641	+	8.74200709641	6.11989591147e-247
Enterobacter aerogenes KCTC 2190	Pectobacterium carotovorum subsp. carotovorum PC1	0.898622030176	+	8.98622030176	2.57670937175e-281
Enterobacter aerogenes KCTC 2190	Pectobacterium atrosepticum SCRI1043	0.894411967375	+	8.94411967375	8.48860934305e-275
Oxalobacter formigenes HOxBLS	Fusobacterium varium ATCC 27725	-0.3302297206	-	3.302297206	2.37134631862e-21
Oxalobacter formigenes HOxBLS	Fusobacterium ulcerans ATCC 49185	-0.353861837764	-	3.53861837764	1.75396520026e-24
Bacillus sp. 2_A_57_CT2	Alkaliphilus oremlandii OhILAs	0.849758417987	+	8.49758417987	4.45920211455e-219
Bacillus sp. 2_A_57_CT2	Aster yellows witches'-broom phytoplasma AYWB	0.806269924431	+	8.06269924431	5.02408652259e-180
Bacillus sp. 2_A_57_CT2	Clostridium lentocellum DSM 5427	0.818404954626	+	8.18404954626	7.45429168549e-190
Burkholderia multivorans ATCC 17616	Dechlorosoma suillum PS	0.807182066067	+	8.07182066067	9.69896689807e-181
Burkholderia multivorans ATCC 17616	Ralstonia pickettii 12D	0.81753074856	+	8.1753074856	4.02571171218e-189
Faecalibacterium prausnitzii A2-165	Faecalibacterium prausnitzii SL3/3	0.827419131299	+	8.27419131299	1.20723425343e-197
Faecalibacterium prausnitzii A2-165	Fusobacterium varium ATCC 27725	-0.342502298477	-	3.42502298477	6.06212603494e-23
Faecalibacterium prausnitzii A2-165	Faecalibacterium cf. prausnitzii KLE1255	0.813668878043	+	8.13668878043	6.22226814045e-186
Faecalibacterium prausnitzii A2-165	Fusobacterium ulcerans ATCC 49185	-0.388362808656	-	3.88362808656	1.48667985017e-29
Lachnospiraceae oral taxon 107 str. F0167	Fusobacterium varium ATCC 27725	-0.325297762079	-	3.25297762079	9.88302075629e-21
Lachnospiraceae oral taxon 107 str. F0167	Megasphaera genomosp. type_1 str. 28L	0.886099997841	+	8.86099997841	1.05344846599e-262
Lachnospiraceae oral taxon 107 str. F0167	Fusobacterium ulcerans ATCC 49185	-0.362157286361	-	3.62157286361	1.20277967609e-25
Pediococcus claussenii ATCC BAA-344	Cyclobacterium marinum DSM 745	-0.387815426042	-	3.87815426042	1.80943048731e-29
Pediococcus claussenii ATCC BAA-344	Bacteroides helcogenes P 36-108	-0.334131024659	-	3.34131024659	7.52588364137e-22
Pediococcus claussenii ATCC BAA-344	Bacteroides intestinalis DSM 17393	-0.323810175535	-	3.23810175535	1.51230500314e-20
Pediococcus claussenii ATCC BAA-344	Bacteroides fluxus YIT 12057	-0.379052137655	-	3.79052137655	3.99738503519e-28
Pediococcus claussenii ATCC BAA-344	Prevotella marshii DSM 16973	-0.325913489025	-	3.25913489025	8.28169555072e-21
Pediococcus claussenii ATCC BAA-344	Bacteroides sp. 1_1_30	-0.338018059591	-	3.38018059591	2.35925799349e-22
Pediococcus claussenii ATCC BAA-344	Bacteroides finegoldii DSM 17565	-0.371307995032	-	3.71307995032	5.70245476921e-27
Pediococcus claussenii ATCC BAA-344	Prevotella denticola CRIS 18C-A	-0.341977005618	-	3.41977005618	7.11632919696e-23
Pediococcus claussenii ATCC BAA-344	Bacteroides sp. 2_2_4	-0.344301725559	-	3.44301725559	3.49212032359e-23
Pediococcus claussenii ATCC BAA-344	Croceibacter atlanticus HTCC2559	-0.377961466581	-	3.77961466581	5.83762731938e-28
Pediococcus claussenii ATCC BAA-344	Bacteroides plebeius DSM 17135	-0.357572899909	-	3.57572899909	5.3409041758e-25
Pediococcus claussenii ATCC BAA-344	Prevotella disiens FB035-09AN	-0.315950485529	-	3.15950485529	1.37666121831e-19
Pediococcus claussenii ATCC BAA-344	Lactobacillus buchneri NRRL B-30929	0.816486345689	+	8.16486345689	2.98353131037e-188
Pediococcus claussenii ATCC BAA-344	Bacteroides sp. 1_1_6	-0.351137264138	-	3.51137264138	4.1573112791e-24
Pediococcus claussenii ATCC BAA-344	Lactobacillus coryniformis subsp. coryniformis KCTC 3167	0.827229471977	+	8.27229471977	1.77969275568e-197
Pediococcus claussenii ATCC BAA-344	Bacteroides stercoris ATCC 43183	-0.365037845288	-	3.65037845288	4.65546716217e-26
Pediococcus claussenii ATCC BAA-344	Prevotella tannerae ATCC 51259	-0.354673644718	-	3.54673644718	1.35406584677e-24
Pediococcus claussenii ATCC BAA-344	Bacteroides coprocola DSM 17136	-0.353230107967	-	3.53230107967	2.14411371594e-24
Thermaerobacter subterraneus DSM 13965	Croceibacter atlanticus HTCC2559	-0.300503546507	-	3.00503546507	8.7565095227e-18
Enterobacter cancerogenus ATCC 35316	Enterobacter sp. 638	0.964377992307	+	9.64377992307	0.0
Enterobacter cancerogenus ATCC 35316	Serratia proteamaculans 568	0.907106111334	+	9.07106111334	2.28642247427e-295
Enterobacter cancerogenus ATCC 35316	Edwardsiella ictaluri 93-146	0.92858405142	+	9.2858405142	0.0
Enterobacter cancerogenus ATCC 35316	Klebsiella oxytoca KCTC 1686	0.927991487362	+	9.27991487362	0.0
Enterobacter cancerogenus ATCC 35316	Citrobacter youngae ATCC 29220	0.925595426183	+	9.25595426183	0.0
Enterobacter cancerogenus ATCC 35316	Enterobacter cloacae EcWSU1	0.952242089469	+	9.52242089469	0.0
Enterobacter cancerogenus ATCC 35316	Vibrio metschnikovii CIP 69.14	0.800623831306	+	8.00623831306	1.09533790536e-175
Enterobacter cancerogenus ATCC 35316	Citrobacter sp. 30_2	0.893381383704	+	8.93381383704	3.03614639806e-273
Enterobacter cancerogenus ATCC 35316	Erwinia billingiae Eb661	0.930728299991	+	9.30728299991	0.0
Enterobacter cancerogenus ATCC 35316	Pantoea ananatis LMG 5342	0.92246851067	+	9.2246851067	0.0
Enterobacter cancerogenus ATCC 35316	Candidatus Moranella endobia PCIT	0.889379770458	+	8.89379770458	2.32545577457e-267
Enterobacter cancerogenus ATCC 35316	Citrobacter koseri ATCC BAA-895	0.866057960065	+	8.66057960065	4.74697001664e-237
Enterobacter cancerogenus ATCC 35316	Pantoea vagans C9-1	0.912159531271	+	9.12159531271	2.1423474951e-304
Enterobacter cancerogenus ATCC 35316	Providencia stuartii ATCC 25827	0.900900056977	+	9.00900056977	5.80358908471e-285
Enterobacter cancerogenus ATCC 35316	Enterobacter lignolyticus SCF1	0.950079001506	+	9.50079001506	0.0
Enterobacter cancerogenus ATCC 35316	Salmonella bongori NCTC 12419	0.925691014336	+	9.25691014336	0.0
Enterobacter cancerogenus ATCC 35316	Enterobacter cloacae subsp. cloacae ATCC 13047	0.948405148369	+	9.48405148369	0.0
Enterobacter cancerogenus ATCC 35316	Bacillus cereus SJ1	0.806768668673	+	8.06768668673	2.04618524707e-180
Enterobacter cancerogenus ATCC 35316	Serratia sp. AS12	0.85778998325	+	8.5778998325	1.18475124377e-227
Enterobacter cancerogenus ATCC 35316	Serratia odorifera DSM 4582	0.913612318767	+	9.13612318767	4.30659470058e-307
Enterobacter cancerogenus ATCC 35316	Legionella pneumophila str. Paris	0.808116284892	+	8.08116284892	1.78291572865e-181
Enterobacter cancerogenus ATCC 35316	Klebsiella pneumoniae 342	0.852160547791	+	8.52160547791	1.37379773675e-221
Enterobacter cancerogenus ATCC 35316	Erwinia tasmaniensis Et1/99	0.912409447019	+	9.12409447019	7.41873818695e-305
Enterobacter cancerogenus ATCC 35316	Citrobacter rodentium ICC168	0.890898606727	+	8.90898606727	1.44614255559e-269
Enterobacter cancerogenus ATCC 35316	Clostridium leptum DSM 753	-0.301360594399	-	3.01360594399	6.99937212766e-18
Enterobacter cancerogenus ATCC 35316	Erwinia amylovora ATCC 49946	0.925602013805	+	9.25602013805	0.0
Enterobacter cancerogenus ATCC 35316	Shewanella baltica OS195	0.805697131023	+	8.05697131023	1.40504223478e-179
Enterobacter cancerogenus ATCC 35316	Xenorhabdus nematophila ATCC 19061	0.863334370335	+	8.63334370335	6.91710838096e-234
Enterobacter cancerogenus ATCC 35316	Dickeya dadantii 3937	0.880144485781	+	8.80144485781	1.32508478221e-254
Enterobacter cancerogenus ATCC 35316	Rahnella sp. Y9602	0.881639436284	+	8.81639436284	1.3497143903e-256
Enterobacter cancerogenus ATCC 35316	Salmonella enterica subsp. enterica serovar Dublin str. SD3246	0.897179785862	+	8.97179785862	4.73878216884e-279
Enterobacter cancerogenus ATCC 35316	Enterobacter asburiae LF7a	0.969943563067	+	9.69943563067	0.0
Enterobacter cancerogenus ATCC 35316	Proteus mirabilis HI4320	0.800123166754	+	8.00123166754	2.61523554353e-175
Enterobacter cancerogenus ATCC 35316	Rahnella aquatilis CIP 78.65 = ATCC 33071	0.911434336062	+	9.11434336062	4.5663981218e-303
Enterobacter cancerogenus ATCC 35316	Dickeya zeae Ech1591	0.908712608243	+	9.08712608243	3.51749014392e-298
Enterobacter cancerogenus ATCC 35316	Enterobacter cloacae subsp. cloacae NCTC 9394	0.924247467349	+	9.24247467349	0.0
Enterobacter cancerogenus ATCC 35316	Dickeya dadantii Ech703	0.89807144384	+	8.9807144384	1.90369062471e-280
Enterobacter cancerogenus ATCC 35316	Sodalis glossinidius str. 'morsitans'	0.886156849124	+	8.86156849124	8.77261464153e-263
Enterobacter cancerogenus ATCC 35316	Xenorhabdus bovienii SS-2004	0.908894472647	+	9.08894472647	1.67693216481e-298
Enterobacter cancerogenus ATCC 35316	Bacillus coahuilensis m4-4	0.825046273683	+	8.25046273683	1.49925421445e-195
Enterobacter cancerogenus ATCC 35316	Rheinheimera sp. A13L	0.832013295198	+	8.32013295198	8.60506809024e-202
Enterobacter cancerogenus ATCC 35316	gamma proteobacterium NOR5-3	0.801446269341	+	8.01446269341	2.60809061196e-176
Enterobacter cancerogenus ATCC 35316	Pantoea sp. At-9b	0.936743564527	+	9.36743564527	0.0
Enterobacter cancerogenus ATCC 35316	Proteus penneri ATCC 35198	0.852691586897	+	8.52691586897	3.7732774631e-222
Enterobacter cancerogenus ATCC 35316	Grimontia hollisae CIP 101886	0.851036492547	+	8.51036492547	2.08254134983e-220
Enterobacter cancerogenus ATCC 35316	Propionibacterium acnes HL099PA1	-0.323214973656	-	3.23214973656	1.7917306926e-20
Enterobacter cancerogenus ATCC 35316	Pseudomonas syringae pv. morsprunorum str. M302280	0.807734203676	+	8.07734203676	3.56833977765e-181
Enterobacter cancerogenus ATCC 35316	Plautia stali symbiont	0.882513320219	+	8.82513320219	8.98014270364e-258
